`acidity,alcohol,body,classes,food_matching,grape,label2,name_en,name_ko,png,price,sweet,tanin,vintage,winery
4,알콜정보없음,4,레드,추천 정보 없음,산지오베제 (Sangiovese) ,콜레 마사리  Colle Massari,"Colle Massari, Montecucco Sangiovese Poggio Lombrone Ris.","콜레 마사리, 몬테쿠코 산지오베제 포지오 롬브로네 리제르바",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,3,2015,토스카나(Toscana)
4,알콜정보없음,4,레드,추천 정보 없음,네로 다볼라 (Nero d'Avola) ,칸티네 세테솔리  Cantine Settesoli,"Cantine Settesoli, Costadune Mandrarossa Nero d'Avola","칸티네 세테솔리, 코스타두네 만드라로싸 네로 다볼라",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,3,2018,시칠리아(Sicilia)
4,알콜정보없음,4,레드,추천 정보 없음,카베르네 소비뇽 (Cabernet Sauvignon) ,칸티네 세테솔리  Cantine Settesoli,"Cantine Settesoli, Sicilia Mandrarossa Bonera","칸티네 세테솔리, 시칠리아 만드라로싸 보네라",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,3,2018,시칠리아(Sicilia)
4,알콜정보없음,4,레드,추천 정보 없음,네로 다볼라 (Nero d'Avola) ,칸티네 세테솔리  Cantine Settesoli,"Cantine Settesoli, Sicilia Nero d'Avola Terre del Sommacco","칸티네 세테솔리, 시칠리아 네로 다볼라 떼레 델 소마꼬",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,3,2016,시칠리아(Sicilia)
4,알콜정보없음,4,레드,추천 정보 없음,네로 다볼라 (Nero d'Avola) ,칸티네 세테솔리  Cantine Settesoli,"Cantine Settesoli, Sicilia Mandrarossa Cartagho","칸티네 세테솔리, 시칠리아 만드라로싸 카르타호",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,3,2017,시칠리아(Sicilia)
3,알콜정보없음,3,로제,추천 정보 없음,몬테풀치아노 (Montepulciano) ,칸티나 톨로  Cantina Tollo,"Cantina tollo, Cerasuolo d'Abruzzo Hedos","칸티나 톨로, 셀라수올로 다브루쪼 헤도스",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,1,2018,아브루쪼(Abruzzo)
3,알콜정보없음,3,화이트,추천 정보 없음,트레비아노 (Trebbiano) ,칸티나 톨로  Cantina Tollo,"Cantina Tollo, Trebbiano d'Abruzzo Tre","칸티나 톨로, 트레비아노 다브로쪼 트레",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,1,2018,아브루쪼(Abruzzo)
3,알콜정보없음,3,레드,추천 정보 없음,네비올로 (Nebbiolo) ,바타시올로   Batasiolo,"Batasiolo, Nebbiolo d'Alba Sup.","바타시올로, 네비올로 달바 수페리오레",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,4,2016,피에몬테(Piemonte)
3,알콜정보없음,3,레드,추천 정보 없음,바르베라 (Barbera) ,바타시올로   Batasiolo,"Batasiolo, Barbera d'Alba Sovrana","바타시올로, 바르베라 달바 소브라나",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,2,2017,피에몬테(Piemonte)
3,알콜정보없음,3,레드,추천 정보 없음,메를로 (Merlot) ,바롤로  Barollo,"Barollo, Venezia Merlot Frater","바롤로, 베네지아 메를로 프라터",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,3,2018,베네토(Veneto)
4,알콜정보없음,4,레드,추천 정보 없음,몬테풀치아노 (Montepulciano) ,아그리베르드  Agriverde,"Agriverde, Montepulciano d'Abruzzo Eikos","아그리베르드, 몬테풀치아노 다브루쪼 에이코스",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,3,2017,아브루쪼(Abruzzo)
3,알콜정보없음,3,레드,추천 정보 없음,몬테풀치아노 (Montepulciano) ,아그리베르드  Agriverde,"Agriverde, Montepulciano d'Abruzzo Plateo Ris.","아그리베르드, 몬테풀치아노 다브루쪼 플라테오 리제르바",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,3,2015,아브루쪼(Abruzzo)
4,알콜정보없음,4,레드,추천 정보 없음,몬테풀치아노 (Montepulciano) ,아그리베르드  Agriverde,"Agriverde, Montepulciano d'Abruzzo Solarea","아그리베르드, 몬테풀치아노 다브루쪼 솔라리아",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,4,2015,아브루쪼(Abruzzo)
4,알콜정보없음,4,레드,추천 정보 없음,몬테풀치아노 (Montepulciano) ,아그리베르드  Agriverde,"Agriverde, Montepulciano d'Abruzzo Piane di Maggio","아그리베르드, 몬테풀치아노 다브루쪼 피아네 디 마찌오",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,4,2018,아브루쪼(Abruzzo)
4,알콜정보없음,4,레드,추천 정보 없음,몬테풀치아노 (Montepulciano) ,아그리콜레 쥬살리 베레타  Agricole Gussalli Beretta,"Orlandi Contucci Ponno, Montepulciano d'Abruzzo Colline Teramane Ris.","아그리콜레 쥬살리 베레타, 몬테풀치아노 다브루쪼 콜리네 테라마네 리제르바",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,3,2013,아브루쪼(Abruzzo)
4,알콜정보없음,4,레드,추천 정보 없음,산지오베제 (Sangiovese) ,아그리콜레 쥬살리 베레타  Agricole Gussalli Beretta,"Castello di Radda, Chianti Cl. Ris","아그리콜레 쥬살리 베레타, 키안티 클라시코 리제르바",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,3,2014,토스카나(Toscana)
3,알콜정보없음,3,화이트,추천 정보 없음,게뷔르츠트라미너 (Gewurztraminer) ,아그리콜레 쥬살리 베레타  Agricole Gussalli Beretta,"Weingut Steinhaus, A. A. Gewurztraminer","아그리콜레 쥬살리 베레타, A. A. 게뷔르츠트라미너",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,1,2018,생산지역미상
4,15~16 %,4,레드,"버섯,양고기",시라/쉬라즈 (Syrah/Shiraz) 85%,부츠레그  Bootleg,"Bootleg, Prequel","부츠레그, 프리퀄",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166200.jpg,"117,000원",1,5,2015,캘리포니아(California)
4,14.5~15.5 %,4,레드,양갈비,메를로 (Merlot) 53%,부츠레그  Bootleg,"Bootleg, Red Blend","부츠레그, 레드블렌드",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166199.jpg,"117,000원",1,5,2015,캘리포니아(California)
4,알콜정보없음,4,스파클링,야채,피노 뮈니에 (Pinot Meunier) 100%,샴페인 르그레  Champagne Legret,"Champagne Legret, Rose de Saignee Brut Nature","샴페인 르그레, 로제 드 세니에 브뤼 나뛰레",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166198.jpg,"100,000원",1,1,"NV, ",샹파뉴(Champagne)
4,알콜정보없음,4,스파클링,"디저트, 티라미수,딸기",피노 뮈니에 (Pinot Meunier) ,샴페인 르그레  Champagne Legret,"Champagne Legret, Rose Corolle Brut","샴페인 르그레, 로제 꼬롤르 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166197.jpg,"79,000원",2,1,"NV, ",샹파뉴(Champagne)
4,알콜정보없음,4,스파클링,"리조또,야채",샤르도네 (Chardonnay) ,샴페인 르그레  Champagne Legret,"Champagne Legret, Millesime Brut Nature","샴페인 르그레, 밀레짐 브뤼 나뛰레",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166196.jpg,"119,000원",1,1,2008,샹파뉴(Champagne)
4,알콜정보없음,4,스파클링,"디저트, 초콜릿,견과류,리조또,샐러드, 채소",샤르도네 (Chardonnay) 100%,샴페인 르그레  Champagne Legret,"Champagne Legret, Mineral Blanc de Blancs Extra Brut","샴페인 르그레, 미네랄 블랑 드 블랑 엑스트라 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166195.jpg,"79,000원",1,1,"NV, ",샹파뉴(Champagne)
4,알콜정보없음,4,스파클링,"야채, 아스파라거스",피노 뮈니에 (Pinot Meunier) 40%,샴페인 르그레  Champagne Legret,"Champagne Legret, Equilibre Extra Brut","샴페인 르그레, 데뀔리브르 엑스트라 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166194.jpg,"69,000원",1,1,"NV, ",샹파뉴(Champagne)
4,알콜정보없음,4,스파클링,"디저트,샐러드, 버섯",피노 누아 (Pinot Noir) 60%,샴페인 르그레  Champagne Legret,"Champagne Legret, Contraste Extra Brut","샴페인 르그레, 꽁트라스트 엑스트라 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166193.jpg,"100,000원",1,1,"NV, ",샹파뉴(Champagne)
3,14~15 %,3,레드,"치즈,파스타",시라/쉬라즈 (Syrah/Shiraz) 60%,샤또 당글레  Chateau D'angles,Oui Reserve D'Angles Rouge,위 리저브 당글레 루즈,https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166192.jpg,"11,900원",1,3,"NV, ",서던 프랑스(Southern France)
4,12~13 %,4,스파클링,"치즈,전채요리",피노 누아 (Pinot Noir) 100%,귀도 베를루끼  Guido Berlucchi,"Berlucchi, Palazzo Lana Extreme","베를루끼, 팔라쪼 라나 익스트림",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166190.jpg,"420,000원",1,1,2008,롬바르디아(Lombardia)
4,12~13 %,4,스파클링,"치즈,전채요리",샤르도네 (Chardonnay) 100%,귀도 베를루끼  Guido Berlucchi,"Berlucchi, '61 Nature Blanc de Blancs","베를루끼, '61 네이처 블랑 드 블랑",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166189.jpg,"240,000원",1,1,2012,롬바르디아(Lombardia)
4,12~13 %,4,스파클링,"치즈,전채요리",피노 네로 (Pinot Nero) 100%,귀도 베를루끼  Guido Berlucchi,"Berlucchi, '61 Nature Rose","베를루끼, '61 네이처 로제",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166188.jpg,"240,000원",1,1,2012,롬바르디아(Lombardia)
5,12~13 %,5,스파클링,"치즈,전채요리",샤르도네 (Chardonnay) 70%,귀도 베를루끼  Guido Berlucchi,"Berlucchi, '61 Nature","베를루끼, '61 네이처",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166187.jpg,"180,000원",1,1,2011,롬바르디아(Lombardia)
5,12~13 %,5,스파클링,"식전주,치즈,리조또",샤르도네 (Chardonnay) 100%,귀도 베를루끼  Guido Berlucchi,"Berlucchi, '61 Saten","베를루끼, '61 사텐",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166186.jpg,"130,000원",1,1,"NV, ",롬바르디아(Lombardia)
4,12~13 %,4,스파클링,"식전주,치즈",피노 네로 (Pinot Nero) 60%,귀도 베를루끼  Guido Berlucchi,"Berlucchi, '61 Rose","베를루끼, '61 로제",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166185.jpg,"130,000원",1,1,"NV, ",롬바르디아(Lombardia)
2,14~15 %,2,레드,"치즈,가금류",카베르네 소비뇽 (Cabernet Sauvignon) 28%,코노 수르  Cono Sur,"Cono Sur, Single Vineyard 8 Grapes","코노 수르, 싱글 빈야드 8 그레이프",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166184.jpg,"17,980원",1,4,2017,생산지역미상
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) 100%,도멘 필립 르클레르  Domaine Philippe Leclerc,"Domaine Philippe Leclerc, Chambolle Musigny Les Babillarires","도멘 필립 르클레르, 샹볼 뮈지니 레 바빌리에",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166183.jpg,가격정보없음,1,2,2014,부르고뉴(Bourgogne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) 100%,도멘 위들로 바이에  Domaine Hudelot Baillet,"Domaine Hudelot Baillet, Chambolle Musigny Vieilles Vignes","도멘 위들로 바이에, 샹볼 뮈지니 비에이 비뉴",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166182.jpg,가격정보없음,1,2,2015,부르고뉴(Bourgogne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) 100%,도멘 위들로 바이에  Domaine Hudelot Baillet,"Domaine Hudelot Baillet, Chambolle Musigny 1er Cru Les Cras","도멘 위들로 바이에, 샹볼 뮈지니 1er Cru 레 크라",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166181.jpg,가격정보없음,1,2,2015,부르고뉴(Bourgogne)
5,알콜정보없음,5,레드,추천 정보 없음,피노 누아 (Pinot Noir) 100%,도멘 드루앙 라로즈  Domaine Drouhin Laroze,"Domaine Drouhin Laroze, Chambolle Musigny","도멘 드루앙 라로즈, 샹볼 뮈지니",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166180.jpg,가격정보없음,1,2,2015,부르고뉴(Bourgogne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) 100%,도멘 아미오 세르벨  Domaine Amiot Servelle,"Domaine Amiot Servelle, Chambolle-Musigny","도멘 아미오 세르벨, 샹볼 뮈지니",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166179.jpg,가격정보없음,1,2,2015,부르고뉴(Bourgogne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) 100%,도멘 아미오 세르벨  Domaine Amiot Servelle,"Domaine Amiot Servelle, Chambolle-Musigny 1er Cru 'Les Amoureuses'",도멘 아미오 세르벨 샹볼 뮈지니 1er Cru '레 자무레즈',https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166178.jpg,가격정보없음,1,2,2013,부르고뉴(Bourgogne)
4,알콜정보없음,4,화이트,추천 정보 없음,샤르도네 (Chardonnay) 100%,에티엔 소제  Etienne Sauzet,"Etienne Sauzet, Puligny Montrachet 1er Cru Les Combettes","에티엔 소제, 퓔리니 몽라셰 1er Cru 레 콩베트",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166177.jpg,가격정보없음,1,1,2016,부르고뉴(Bourgogne)
4,알콜정보없음,4,화이트,추천 정보 없음,샤르도네 (Chardonnay) 100%,에티엔 소제  Etienne Sauzet,"Etienne Sauzet, Puligny Montrachet 1er Cru Hameau de Blagny","에티엔 소제, 퓔리니 몽라셰 1er Cru 아모 드 블라니",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166176.jpg,가격정보없음,1,1,2016,부르고뉴(Bourgogne)
5,알콜정보없음,5,화이트,추천 정보 없음,샤르도네 (Chardonnay) 100%,에티엔 소제  Etienne Sauzet,"Etienne Sauzet, Chevalier Montrachet Grand Cru","에티엔 소제, 슈발리에 몽라셰 그랑 크뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166175.jpg,가격정보없음,1,1,2016,부르고뉴(Bourgogne)
3,15 %,3,레드,"치즈, 고다,양갈비",시라/쉬라즈 (Syrah/Shiraz) 70%,샤또 라바브르  Chateau Lavabre,"Chateau Lavabre, Chateau Lavabre","샤또 라바브르, 샤또 라바브르",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166174.jpg,"185,000원",1,4,2017,서던 프랑스(Southern France)
3,14 %,3,레드,"소고기, 스테이크",시라/쉬라즈 (Syrah/Shiraz) ,샤또 라바브르  Chateau Lavabre,"Chateau Lavabre, Les Demoiselles de Lavabre","샤또 라바브르, 레 드무아젤 드 라바브르",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166173.jpg,"124,000원",1,4,2017,서던 프랑스(Southern France)
3,13.5 %,3,화이트,"치즈, 까망베르,랍스터,가금류,리조또,버섯",그르나슈 블랑 (Grenache Blanc) 70%,샤또 라바브르  Chateau Lavabre,"Chateau Lavabre, La Closerie Blanc","샤또 라바브르, 라 끌로즈리 블랑",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166172.jpg,"163,000원",2,1,2017,서던 프랑스(Southern France)
3,알콜정보없음,3,로제,추천 정보 없음,가르나차  (Garnacha) ,카사 로호  Casa Rojo,"Casa Rojo, Haru","카사 로호, 하루",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166171.jpg,"66,000원",1,1,2019,후미야(Jumilla)
3,알콜정보없음,3,레드,추천 정보 없음,가르나차  (Garnacha) 100%,카사 로호  Casa Rojo,"Casa Rojo, Enemigo Mio","카사 로호, 에네미고 미오",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166170.png,"58,000원",1,3,2019,후미야(Jumilla)
3,알콜정보없음,3,레드,추천 정보 없음,시라/쉬라즈 (Syrah/Shiraz) ,카사 로호  Casa Rojo,"Casa Rojo, Minami","카사 로호, 미나미",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166169.jpg,"190,000원",1,4,2016,후미야(Jumilla)
0,알콜정보없음,0,레드,추천 정보 없음,산지오베제 (Sangiovese) 70%,칸티네 레오나르도 다 빈치  Cantine Leonardo Da Vinci,"Monnalisa, Sangiovese-Cabernet","모나리자, 산지오베제-카버네",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,0,"NA, ",에밀리아 로마냐(Emilia-Romagna)
0,알콜정보없음,0,레드,추천 정보 없음,몬테풀치아노 (Montepulciano) 100%,칸티네 레오나르도 다 빈치  Cantine Leonardo Da Vinci,"Monnalisa, Montepulciano d'Abruzzo","모나리자, 몬테풀치아노 다브루쪼",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,0,"NA, ",아브루쪼(Abruzzo)
1,알콜정보없음,1,스파클링,"디저트, 케이크, 아이스크림,식전주,과일,샐러드",말바시아 (Malvasia) 100%,레 모레  Le Morre,"Le Morre, Sweet Red","레 모레, 스위트 레드",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,4,1,"NA, ",롬바르디아(Lombardia)
3,알콜정보없음,3,화이트,"식전주,치즈,닭고기,피자, 파스타",트레비아노 (Trebbiano) 100%,레 모레  Le Morre,"Le Morre, Trebbiano","레 모레, 트레비아노",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,1,"NA, ",에밀리아 로마냐(Emilia-Romagna)
3,알콜정보없음,3,화이트,"식전주,치즈,닭고기,피자, 파스타",피노 그리지오 (Pinot Grigio) 100%,레 모레  Le Morre,"Le Morre, Pinot Grigio","레 모레, 피노 그리지오",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,1,"NA, ",베네토(Veneto)
3,14~15 %,3,레드,추천 정보 없음,카베르네 소비뇽 (Cabernet Sauvignon) 90%,에이커 와이너리  Acre Winery,"Acre, Napa Valley Cabernet Sauvignon","에이커, 나파 밸리 카베르네 소비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166163.jpg,"180,000원",1,4,2015,캘리포니아(California)
